,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,☆,12,2018/10/12 12:15,2563,乗客アプリ（目的地から）,1663,860,9,1,2018/10/12 12:19,,,35.447541 139.644914,シルク博物館,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/12 12:41,,2018/10/12 12:58,,,2018/10/12 12:15,0:00:00,0:00:00,,00,25,,,,,
-,☆,12,2018/10/12 12:17,2564,街角設置端末（店舗から）,0,664,2,1,2018/10/12 12:40,,,35.443073 139.651914,横浜人形の家,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/12 12:48,,2018/10/12 13:00,,,2018/10/12 12:17,0:00:00,0:00:00,,00,30,,,,,
★,☆,12,2018/10/12 12:26,2568,乗客アプリ（地図から）,2547,1205,1,1,2018/10/12 12:27,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/12 12:34,,2018/10/12 13:03,,2018/10/12 12:25,2018/10/12 12:25,0:00:00,0:00:00,,00,09,,,,,
★,☆,12,2018/10/12 12:39,2575,乗客アプリ（目的地から）,2561,1114,10,2,2018/10/12 12:59,,,35.454389 139.630904,横浜ランドマークタワー,35.441441 139.648505,横浜中華街朱雀門,2018/10/12 12:56,,2018/10/12 13:15,,2018/10/12 12:50,2018/10/12 12:50,0:00:00,0:00:00,,00,08,,,,,
★,-,13,2018/10/12 12:44,2577,乗客アプリ（目的地から）,2569,819,1,4,,2018/10/12 12:57,2018/10/12 13:01,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/12 13:02,2018/10/12 13:02,2018/10/12 13:12,2018/10/12 13:12,2018/10/12 13:00,2018/10/12 13:00,0:03:55,0:15:40,399,00,00,06,06,,,
★,-,13,2018/10/12 12:57,2581,乗客アプリ（地図から）,2273,630,3,1,,2018/10/12 13:03,2018/10/12 13:12,35.447541 139.644914,シルク博物館,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/12 13:14,2018/10/12 13:14,2018/10/12 13:25,2018/10/12 13:25,2018/10/12 13:05,2018/10/12 13:05,0:09:12,0:09:12,,00,00,,,,,
-,-,13,2018/10/12 13:00,2582,乗客アプリ（目的地から）,2561,587,10,2,,2018/10/12 13:13,2018/10/12 13:21,35.45435 139.631762,横浜ロイヤルパークホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/12 13:08,2018/10/12 13:20,2018/10/12 13:37,2018/10/12 13:40,,2018/10/12 13:00,0:08:03,0:16:06,,04,13,,,,,
-,-,13,2018/10/12 13:03,2583,乗客アプリ（目的地から）,2543,343,1,2,,2018/10/12 13:15,2018/10/12 13:21,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.445783 139.642958,横浜情報文化センター,2018/10/12 13:12,2018/10/12 13:16,2018/10/12 13:25,2018/10/12 13:29,,2018/10/12 13:03,0:06:13,0:12:26,,03,12,,,,,
-,-,13,2018/10/12 13:06,2584,街角設置端末（地図から）,0,639,2,1,,2018/10/12 13:13,2018/10/12 13:40,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/10/12 13:19,2018/10/12 13:19,2018/10/12 13:38,2018/10/12 13:38,,2018/10/12 13:06,0:27:35,0:27:35,,00,06,,,,,
-,-,13,2018/10/12 13:08,2586,乗客アプリ（簡単予約）,2518,435,4,1,,2018/10/12 13:15,2018/10/12 13:20,35.450447 139.635947,みなとみらい線　馬車道駅,35.456605 139.635327,横浜ベイホテル東急,2018/10/12 13:15,2018/10/12 13:17,2018/10/12 13:26,2018/10/12 13:29,,2018/10/12 13:08,0:05:11,0:05:11,,00,07,,,,,
★,-,13,2018/10/12 13:09,2587,乗客アプリ（地図から）,1706,1078,1,1,,2018/10/12 13:30,2018/10/12 13:40,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/12 13:34,2018/10/12 13:34,2018/10/12 13:47,2018/10/12 13:48,2018/10/12 13:30,2018/10/12 13:30,0:09:55,0:09:55,,00,00,,,,,
★,-,13,2018/10/12 13:11,2589,乗客アプリ（目的地から）,2558,1104,4,1,,2018/10/12 13:38,2018/10/12 13:43,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/12 13:40,2018/10/12 13:44,2018/10/12 13:52,2018/10/12 13:57,2018/10/12 13:40,2018/10/12 13:40,0:05:20,0:05:20,,00,00,,,,,
-,-,13,2018/10/12 13:18,2592,街角設置端末（店舗から）,0,860,6,4,,2018/10/12 13:31,2018/10/12 13:51,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454389 139.630904,横浜ランドマークタワー,2018/10/12 13:32,2018/10/12 13:32,2018/10/12 13:54,2018/10/12 14:11,,2018/10/12 13:18,0:20:10,1:20:40,,00,12,,,,,
★,-,13,2018/10/12 13:20,2593,乗客アプリ（目的地から）,2581,621,2,2,,2018/10/12 13:29,2018/10/12 13:47,35.456605 139.635327,横浜ベイホテル東急,35.441441 139.648505,横浜中華街朱雀門,2018/10/12 13:31,2018/10/12 13:31,2018/10/12 14:02,2018/10/12 14:02,2018/10/12 13:22,2018/10/12 13:22,0:18:05,0:36:10,,00,06,,,,,
-,-,13,2018/10/12 13:22,2595,乗客アプリ（目的地から）,59,463,3,1,,2018/10/12 13:39,2018/10/12 13:52,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/12 13:43,2018/10/12 13:43,2018/10/12 13:55,2018/10/12 13:55,,2018/10/12 13:22,0:12:24,0:12:24,,00,16,,,,,
-,-,13,2018/10/12 13:30,2596,街角設置端末（地図から）,0,328,1,2,,2018/10/12 13:33,2018/10/12 13:47,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/12 13:34,2018/10/12 13:34,2018/10/12 14:08,2018/10/12 14:08,,2018/10/12 13:30,0:14:21,0:28:42,,00,02,,,,,
★,-,13,2018/10/12 13:32,2597,乗客アプリ（地図から）,2137,993,6,1,,2018/10/12 13:39,2018/10/12 13:47,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/10/12 13:42,2018/10/12 13:42,2018/10/12 13:56,2018/10/12 13:56,2018/10/12 13:40,2018/10/12 13:40,0:07:23,0:07:23,,00,00,,,,,
-,-,13,2018/10/12 13:37,2601,街角設置端末（地図から）,0,1033,7,1,,2018/10/12 13:41,2018/10/12 13:51,35.448676 139.635696,横浜平和プラザホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/12 13:43,2018/10/12 13:43,2018/10/12 13:53,2018/10/12 13:53,,2018/10/12 13:37,0:09:37,0:09:37,,00,04,,,,,
-,-,13,2018/10/12 13:40,2602,乗客アプリ（目的地から）,1742,503,5,1,,2018/10/12 13:47,2018/10/12 14:00,35.443704 139.651332,ホテルメルパルク横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/12 13:50,2018/10/12 13:51,2018/10/12 14:18,2018/10/12 14:27,,2018/10/12 13:40,0:13:19,0:13:19,,00,06,,,,,
-,-,13,2018/10/12 13:42,2604,乗客アプリ（目的地から）,1373,855,3,1,,2018/10/12 13:48,2018/10/12 14:00,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/12 13:48,2018/10/12 13:48,2018/10/12 14:09,2018/10/12 14:09,,2018/10/12 13:42,0:11:57,0:11:57,,00,06,,,,,
-,-,13,2018/10/12 13:44,2605,乗客アプリ（地図から）,1706,1149,7,1,,2018/10/12 13:51,2018/10/12 13:58,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/12 13:55,2018/10/12 13:55,2018/10/12 14:13,2018/10/12 14:13,,2018/10/12 13:44,0:07:17,0:07:17,,00,06,,,,,
-,-,13,2018/10/12 13:44,2606,街角設置端末（店舗から）,0,910,8,1,,2018/10/12 13:52,2018/10/12 14:11,35.447541 139.644914,シルク博物館,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/12 13:55,2018/10/12 13:55,2018/10/12 14:12,2018/10/12 14:24,,2018/10/12 13:44,0:19:35,0:19:35,,00,07,,,,,
-,-,13,2018/10/12 13:46,2607,街角設置端末（地図から）,0,1131,2,1,,2018/10/12 14:00,2018/10/12 14:19,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/12 14:01,2018/10/12 14:01,2018/10/12 14:23,2018/10/12 14:23,,2018/10/12 13:46,0:19:28,0:19:28,,00,13,,,,,
★,-,13,2018/10/12 13:46,2608,乗客アプリ（目的地から）,2569,526,4,4,,2018/10/12 13:50,2018/10/12 13:59,35.454389 139.630904,横浜ランドマークタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/12 13:55,2018/10/12 13:55,2018/10/12 14:14,2018/10/12 14:14,2018/10/12 13:55,2018/10/12 13:55,0:09:01,0:36:04,,00,00,,,,,
-,-,13,2018/10/12 13:54,2612,街角設置端末（地図から）,0,345,6,1,,2018/10/12 14:01,2018/10/12 14:09,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/12 14:05,2018/10/12 14:14,2018/10/12 14:12,2018/10/12 14:22,,2018/10/12 13:54,0:08:36,0:08:36,,00,06,,,,,
-,-,13,2018/10/12 13:58,2614,街角設置端末（店舗から）,0,1029,9,1,,2018/10/12 14:04,2018/10/12 14:11,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/12 14:04,2018/10/12 14:04,2018/10/12 14:20,2018/10/12 14:20,,2018/10/12 13:58,0:06:53,0:06:53,,00,05,,,,,
-,☆,13,2018/10/12 13:21,2594,街角設置端末（地図から）,0,683,5,1,2018/10/12 13:32,,,35.448676 139.635696,横浜平和プラザホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/12 13:24,,2018/10/12 13:34,,,2018/10/12 13:21,0:00:00,0:00:00,,00,10,,,,,
-,☆,13,2018/10/12 13:53,2610,乗客アプリ（地図から）,2043,1015,8,1,2018/10/12 13:57,,,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/12 14:03,,2018/10/12 14:34,,,2018/10/12 13:53,0:00:00,0:00:00,,00,09,,,,,
★,-,14,2018/10/12 13:36,2599,街角設置端末（店舗から）,0,1289,4,1,,2018/10/12 14:55,2018/10/12 15:01,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/12 14:50,2018/10/12 14:50,2018/10/12 15:00,2018/10/12 15:00,2018/10/12 14:50,2018/10/12 14:50,0:06:02,0:06:02,247,05,05,05,05,,,
★,-,14,2018/10/12 13:48,2609,街角設置端末（店舗から）,0,998,8,1,,2018/10/12 13:52,2018/10/12 14:01,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/12 14:00,2018/10/12 14:00,2018/10/12 14:13,2018/10/12 14:13,2018/10/12 14:00,2018/10/12 14:00,0:09:50,0:09:50,,00,00,,,,,
★,-,14,2018/10/12 13:55,2613,乗客アプリ（目的地から）,2084,840,6,1,,2018/10/12 14:06,2018/10/12 14:10,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/12 14:15,2018/10/12 14:15,2018/10/12 14:22,2018/10/12 14:22,2018/10/12 14:10,2018/10/12 14:10,0:03:36,0:03:36,,00,00,,,,,
-,-,14,2018/10/12 14:03,2615,乗客アプリ（目的地から）,2335,737,5,1,,2018/10/12 14:08,2018/10/12 14:27,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/10/12 14:12,2018/10/12 14:13,2018/10/12 14:37,2018/10/12 14:49,,2018/10/12 14:03,0:18:48,0:18:48,,00,05,,,,,
-,-,14,2018/10/12 14:03,2616,街角設置端末（店舗から）,0,1278,8,3,,2018/10/12 14:12,2018/10/12 14:21,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.456605 139.635327,横浜ベイホテル東急,2018/10/12 14:12,2018/10/12 14:12,2018/10/12 14:25,2018/10/12 14:25,,2018/10/12 14:03,0:09:01,0:27:03,,00,08,,,,,
-,-,14,2018/10/12 14:03,2617,乗客アプリ（目的地から）,2086,670,5,1,,2018/10/12 14:11,2018/10/12 14:16,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/12 14:13,2018/10/12 14:13,2018/10/12 14:27,2018/10/12 14:27,,2018/10/12 14:03,0:04:22,0:04:22,,00,07,,,,,
-,-,14,2018/10/12 14:06,2618,乗客アプリ（目的地から）,1328,894,5,1,,2018/10/12 14:09,2018/10/12 14:09,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/12 14:12,2018/10/12 14:12,2018/10/12 14:39,2018/10/12 14:40,,2018/10/12 14:06,0:00:12,0:00:12,,00,02,,,,,
-,-,14,2018/10/12 14:07,2619,乗客アプリ（簡単予約）,1668,565,5,1,,2018/10/12 14:09,2018/10/12 14:23,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/12 14:10,2018/10/12 14:10,2018/10/12 14:39,2018/10/12 14:39,,2018/10/12 14:07,0:14:15,0:14:15,,00,01,,,,,
-,-,14,2018/10/12 14:09,2620,乗客アプリ（目的地から）,2584,616,3,1,,2018/10/12 14:12,2018/10/12 14:16,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/12 14:19,2018/10/12 14:19,2018/10/12 14:27,2018/10/12 14:27,,2018/10/12 14:09,0:04:02,0:04:02,,00,02,,,,,
-,-,14,2018/10/12 14:09,2621,街角設置端末（地図から）,0,559,6,5,,2018/10/12 14:14,2018/10/12 14:19,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.453715 139.638133,横浜ワールドポーターズ,2018/10/12 14:20,2018/10/12 14:20,2018/10/12 14:41,2018/10/12 14:41,,2018/10/12 14:09,0:04:31,0:22:35,,00,05,,,,,
-,-,14,2018/10/12 14:10,2622,乗客アプリ（目的地から）,1334,1146,2,1,,2018/10/12 14:14,2018/10/12 14:19,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/12 14:19,2018/10/12 14:19,2018/10/12 14:27,2018/10/12 14:27,,2018/10/12 14:10,0:04:46,0:04:46,,00,04,,,,,
-,-,14,2018/10/12 14:15,2623,街角設置端末（地図から）,0,1213,3,2,,2018/10/12 14:21,2018/10/12 14:26,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443073 139.651914,横浜人形の家,2018/10/12 14:26,2018/10/12 14:26,2018/10/12 14:38,2018/10/12 14:38,,2018/10/12 14:15,0:05:41,0:11:22,,00,05,,,,,
-,-,14,2018/10/12 14:25,2624,乗客アプリ（地図から）,1742,658,8,1,,2018/10/12 14:32,2018/10/12 14:38,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.456605 139.635327,横浜ベイホテル東急,2018/10/12 14:34,2018/10/12 14:34,2018/10/12 14:44,2018/10/12 14:44,,2018/10/12 14:25,0:06:13,0:06:13,,00,07,,,,,
-,-,14,2018/10/12 14:31,2626,乗客アプリ（目的地から）,1334,789,9,1,,2018/10/12 14:37,2018/10/12 14:43,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/12 14:41,2018/10/12 14:41,2018/10/12 14:50,2018/10/12 14:50,,2018/10/12 14:31,0:05:55,0:05:55,,00,06,,,,,
-,-,14,2018/10/12 14:32,2627,乗客アプリ（地図から）,2505,993,5,1,,2018/10/12 14:40,2018/10/12 14:48,35.450681 139.632446,横浜桜木町ワシントンホテル,35.445857 139.647636,ホテルモントレ横浜,2018/10/12 14:41,2018/10/12 14:41,2018/10/12 14:55,2018/10/12 14:55,,2018/10/12 14:32,0:08:52,0:08:52,,00,07,,,,,
-,-,14,2018/10/12 14:35,2628,街角設置端末（店舗から）,0,505,6,2,,2018/10/12 14:43,2018/10/12 14:53,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454389 139.630904,横浜ランドマークタワー,2018/10/12 14:46,2018/10/12 14:46,2018/10/12 15:06,2018/10/12 15:06,,2018/10/12 14:35,0:10:38,0:21:16,,00,07,,,,,
-,-,14,2018/10/12 14:40,2629,街角設置端末（店舗から）,0,1217,10,4,,2018/10/12 14:48,2018/10/12 14:54,35.450681 139.632446,横浜桜木町ワシントンホテル,35.456605 139.635327,横浜ベイホテル東急,2018/10/12 14:50,2018/10/12 14:50,2018/10/12 15:02,2018/10/12 15:02,,2018/10/12 14:40,0:05:46,0:23:04,,00,07,,,,,
-,-,14,2018/10/12 14:48,2630,乗客アプリ（目的地から）,2569,768,5,4,,2018/10/12 14:53,2018/10/12 15:03,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/12 14:59,2018/10/12 14:59,2018/10/12 15:19,2018/10/12 15:19,,2018/10/12 14:48,0:10:40,0:42:40,,00,04,,,,,
-,-,14,2018/10/12 14:53,2632,乗客アプリ（目的地から）,1334,802,9,1,,2018/10/12 15:00,2018/10/12 15:05,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/12 15:01,2018/10/12 15:01,2018/10/12 15:14,2018/10/12 15:14,,2018/10/12 14:53,0:05:06,0:05:06,,00,06,,,,,
-,-,14,2018/10/12 14:57,2633,街角設置端末（地図から）,0,389,8,1,,2018/10/12 15:07,2018/10/12 15:14,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/12 15:04,2018/10/12 15:04,2018/10/12 15:27,2018/10/12 15:27,,2018/10/12 14:57,0:07:41,0:07:41,,03,09,,,,,
★,☆,14,2018/10/12 13:36,2600,乗客アプリ（地図から）,2043,874,1,1,2018/10/12 13:40,,,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/12 14:00,,2018/10/12 14:21,,2018/10/12 14:00,2018/10/12 14:00,0:00:00,0:00:00,,00,00,,,,,
★,☆,14,2018/10/12 13:40,2603,乗客アプリ（地図から）,2043,1279,5,1,2018/10/12 13:53,,,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/12 14:07,,2018/10/12 14:31,,2018/10/12 14:00,2018/10/12 14:00,0:00:00,0:00:00,,00,07,,,,,
★,-,15,2018/10/12 13:11,2590,乗客アプリ（地図から）,1949,1141,10,1,,2018/10/12 15:17,2018/10/12 15:44,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/10/12 15:30,2018/10/12 15:30,2018/10/12 15:45,2018/10/12 15:58,2018/10/12 15:30,2018/10/12 15:30,0:26:44,0:26:44,312,00,00,06,05,,,
★,-,15,2018/10/12 14:26,2625,街角設置端末（店舗から）,0,510,2,1,,2018/10/12 15:05,2018/10/12 15:17,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/10/12 15:07,2018/10/12 15:07,2018/10/12 15:23,2018/10/12 15:23,2018/10/12 15:00,2018/10/12 15:00,0:11:23,0:11:23,,00,05,,,,,
★,-,15,2018/10/12 14:53,2631,乗客アプリ（目的地から）,2561,1113,10,2,,2018/10/12 15:22,2018/10/12 15:49,35.441441 139.648505,横浜中華街朱雀門,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/12 15:37,2018/10/12 15:37,2018/10/12 16:02,2018/10/12 16:02,2018/10/12 15:35,2018/10/12 15:35,0:27:27,0:54:54,,00,00,,,,,
-,-,15,2018/10/12 15:00,2634,街角設置端末（店舗から）,0,347,7,1,,2018/10/12 15:13,2018/10/12 15:18,35.443073 139.651914,横浜人形の家,35.445783 139.642958,横浜情報文化センター,2018/10/12 15:13,2018/10/12 15:13,2018/10/12 15:25,2018/10/12 15:25,,2018/10/12 15:00,0:04:54,0:04:54,,00,12,,,,,
★,-,15,2018/10/12 15:02,2637,乗客アプリ（目的地から）,2589,705,1,1,,2018/10/12 15:09,2018/10/12 15:21,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/12 15:10,2018/10/12 15:10,2018/10/12 15:36,2018/10/12 15:36,2018/10/12 15:10,2018/10/12 15:10,0:11:41,0:11:41,,00,00,,,,,
-,-,15,2018/10/12 15:03,2638,街角設置端末（地図から）,0,832,5,1,,2018/10/12 15:08,2018/10/12 15:15,35.450681 139.632446,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/12 15:10,2018/10/12 15:10,2018/10/12 15:26,2018/10/12 15:26,,2018/10/12 15:03,0:07:14,0:07:14,,00,04,,,,,
-,-,15,2018/10/12 15:04,2639,街角設置端末（地図から）,0,1210,9,2,,2018/10/12 15:15,2018/10/12 15:22,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441441 139.648505,横浜中華街朱雀門,2018/10/12 15:18,2018/10/12 15:18,2018/10/12 15:31,2018/10/12 15:35,,2018/10/12 15:04,0:06:57,0:13:54,,00,10,,,,,
-,-,15,2018/10/12 15:08,2640,街角設置端末（地図から）,0,1265,9,1,,2018/10/12 15:28,2018/10/12 15:32,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.445783 139.642958,横浜情報文化センター,2018/10/12 15:19,2018/10/12 15:27,2018/10/12 15:27,2018/10/12 15:35,,2018/10/12 15:08,0:04:14,0:04:14,,08,19,,,,,
-,-,15,2018/10/12 15:17,2642,乗客アプリ（目的地から）,1373,331,7,1,,2018/10/12 15:23,2018/10/12 15:32,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/12 15:24,2018/10/12 15:25,2018/10/12 15:41,2018/10/12 15:42,,2018/10/12 15:17,0:08:57,0:08:57,,00,05,,,,,
-,-,15,2018/10/12 15:19,2646,乗客アプリ（目的地から）,2591,1110,8,1,,2018/10/12 15:22,2018/10/12 15:26,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/12 15:27,2018/10/12 15:27,2018/10/12 15:38,2018/10/12 15:38,,2018/10/12 15:19,0:03:58,0:03:58,,00,02,,,,,
-,-,15,2018/10/12 15:21,2649,街角設置端末（地図から）,0,598,2,1,,2018/10/12 15:29,2018/10/12 15:39,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/10/12 15:29,2018/10/12 15:29,2018/10/12 15:41,2018/10/12 15:41,,2018/10/12 15:21,0:10:35,0:10:35,,00,07,,,,,
-,-,15,2018/10/12 15:22,2650,街角設置端末（店舗から）,0,324,7,3,,2018/10/12 15:24,2018/10/12 15:40,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454389 139.630904,横浜ランドマークタワー,2018/10/12 15:24,2018/10/12 15:24,2018/10/12 15:49,2018/10/12 15:49,,2018/10/12 15:22,0:15:17,0:45:51,,00,02,,,,,
-,-,15,2018/10/12 15:23,2652,乗客アプリ（簡単予約）,2337,1018,10,1,,2018/10/12 15:34,2018/10/12 15:49,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/12 15:33,2018/10/12 15:36,2018/10/12 16:06,2018/10/12 16:09,,2018/10/12 15:23,0:15:26,0:15:26,,00,11,,,,,
-,-,15,2018/10/12 15:30,2654,街角設置端末（地図から）,0,971,2,1,,2018/10/12 15:34,2018/10/12 15:43,35.450681 139.632446,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/12 15:33,2018/10/12 15:33,2018/10/12 15:50,2018/10/12 15:50,,2018/10/12 15:30,0:08:56,0:08:56,,01,04,,,,,
-,-,15,2018/10/12 15:36,2655,乗客アプリ（目的地から）,2562,522,8,1,,2018/10/12 15:42,2018/10/12 15:46,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/12 15:43,2018/10/12 15:43,2018/10/12 15:57,2018/10/12 15:57,,2018/10/12 15:36,0:04:44,0:04:44,,00,05,,,,,
-,-,15,2018/10/12 15:42,2656,街角設置端末（店舗から）,0,1183,2,2,,2018/10/12 15:47,2018/10/12 15:57,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/12 15:44,2018/10/12 15:44,2018/10/12 16:02,2018/10/12 16:02,,2018/10/12 15:42,0:09:44,0:19:28,,03,05,,,,,
-,-,15,2018/10/12 15:50,2657,街角設置端末（店舗から）,0,475,3,1,,2018/10/12 15:56,2018/10/12 16:09,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454389 139.630904,横浜ランドマークタワー,2018/10/12 15:58,2018/10/12 15:58,2018/10/12 16:17,2018/10/12 16:17,,2018/10/12 15:50,0:13:11,0:13:11,,00,05,,,,,
-,-,15,2018/10/12 15:53,2658,街角設置端末（地図から）,0,813,4,4,,2018/10/12 16:02,2018/10/12 16:13,35.454389 139.630904,横浜ランドマークタワー,35.441441 139.648505,横浜中華街朱雀門,2018/10/12 16:02,2018/10/12 16:02,2018/10/12 16:24,2018/10/12 16:24,,2018/10/12 15:53,0:11:11,0:44:44,,00,09,,,,,
-,-,15,2018/10/12 15:57,2660,街角設置端末（地図から）,0,892,3,1,,2018/10/12 16:00,2018/10/12 16:01,35.447541 139.644914,シルク博物館,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/12 16:02,2018/10/12 16:02,2018/10/12 16:07,2018/10/12 16:07,,2018/10/12 15:57,0:01:59,0:01:59,,00,02,,,,,
★,☆,15,2018/10/12 11:01,2533,乗客アプリ（地図から）,1949,1039,2,1,2018/10/12 11:02,,,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/10/12 15:15,,2018/10/12 15:28,,2018/10/12 15:15,2018/10/12 15:15,0:00:00,0:00:00,,00,00,,,,,
★,☆,15,2018/10/12 11:02,2534,乗客アプリ（地図から）,1949,1241,9,1,2018/10/12 13:05,2018/10/12 12:29,,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/10/12 15:15,2018/10/12 15:15,2018/10/12 15:31,,2018/10/12 15:15,2018/10/12 15:15,,,,00,00,,,,,
