,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車,合成キー,評価,,,
★,-,12,2018/11/6 12:27,031-828-YELLOW,10271,乗客アプリ（地図から）,3388,539,7,1,,2018/11/6 12:36,2018/11/6 12:48,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/6 12:37,2018/11/6 12:37,2018/11/6 12:54,2018/11/6 12:54,2018/11/6 12:37,2018/11/6 12:37,0:11:33,0:11:33,,00,00,,,2018/11/6 12:27,2018/11/6 12:48,43410.5187543410.5333333333,肯定的,,,
-,-,12,2018/11/6 12:30,028-138-GREEN 028-297-GREEN 028-296-GREEN,10272,まちかど端末（乗降ポイントから）,0,615,8,3,,2018/11/6 12:39,2018/11/6 12:49,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/6 12:37,2018/11/6 12:37,2018/11/6 12:54,2018/11/6 13:08,,2018/11/6 12:30,0:10:06,0:30:18,,02,09,,,2018/11/6 12:30,2018/11/6 12:49,43410.520833333343410.5340277778,#N/A,,,
-,-,12,2018/11/6 12:30,071-099-ORANGE 071-102-ORANGE,10273,乗客アプリ（目的地から）,4746,942,9,2,,2018/11/6 12:38,2018/11/6 12:41,35.456605 139.635327,横浜ベイホテル東急,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/6 12:40,2018/11/6 12:40,2018/11/6 12:48,2018/11/6 12:45,,2018/11/6 12:30,0:03:18,0:06:36,,00,07,,,2018/11/6 12:30,2018/11/6 12:41,43410.520833333343410.5284722222,肯定的,,,
★,-,12,2018/11/6 12:32,062-934-BANANA,10274,乗客アプリ（目的地から）,2979,392,10,1,,2018/11/6 12:46,2018/11/6 12:51,35.45435 139.631762,横浜ロイヤルパークホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/6 12:42,2018/11/6 12:45,2018/11/6 12:49,2018/11/6 12:52,2018/11/6 12:42,2018/11/6 12:42,0:05:25,0:05:25,,03,03,,,2018/11/6 12:32,2018/11/6 12:51,43410.522222222243410.5354166667,#N/A,,,
-,-,12,2018/11/6 12:34,015-668-RED,10275,乗客アプリ（地図から）,2208,474,2,1,,2018/11/6 12:39,2018/11/6 12:45,35.452963 139.642093,横浜赤レンガ倉庫,35.445857 139.647636,ホテルモントレ横浜,2018/11/6 12:44,2018/11/6 12:44,2018/11/6 12:53,2018/11/6 12:53,,2018/11/6 12:34,0:06:39,0:06:39,,00,04,,,2018/11/6 12:34,2018/11/6 12:45,43410.523611111143410.53125,#N/A,,,
★,-,12,2018/11/6 12:36,073-154-ORANGE 073-153-ORANGE,10277,乗客アプリ（地図から）,4825,301,1,2,,2018/11/6 12:42,2018/11/6 12:50,35.454389 139.630904,横浜ランドマークタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/6 12:48,2018/11/6 12:48,2018/11/6 12:59,2018/11/6 12:59,2018/11/6 12:46,2018/11/6 12:46,0:07:41,0:15:22,,00,00,,,2018/11/6 12:36,2018/11/6 12:50,43410.52543410.5347222222,#N/A,,,
-,-,12,2018/11/6 12:38,075-068-ORANGE,10278,乗客アプリ（目的地から）,2916,355,9,1,,2018/11/6 12:48,2018/11/6 12:54,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/6 12:56,2018/11/6 12:56,2018/11/6 13:07,2018/11/6 13:07,,2018/11/6 12:38,0:06:30,0:06:30,,00,09,,,2018/11/6 12:38,2018/11/6 12:54,43410.526388888943410.5375,肯定的,,,
-,-,12,2018/11/6 12:43,063-129-BANANA,10279,まちかど端末（店舗から）,0,270,2,1,,2018/11/6 12:48,2018/11/6 12:56,35.443704 139.651332,ホテルメルパルク横浜,35.441441 139.648505,横浜中華街朱雀門,2018/11/6 12:47,2018/11/6 12:47,2018/11/6 12:52,2018/11/6 12:52,,2018/11/6 12:43,0:08:05,0:08:05,,00,05,,,2018/11/6 12:43,2018/11/6 12:56,43410.529861111143410.5388888889,#N/A,,,
-,-,12,2018/11/6 12:45,024-546-GREEN 024-547-GREEN 024-548-GREEN,10281,乗客アプリ（目的地から）,2959,851,10,3,,2018/11/6 12:57,2018/11/6 13:08,35.45435 139.631762,横浜ロイヤルパークホテル,35.447541 139.644914,シルク博物館,2018/11/6 12:58,2018/11/6 12:58,2018/11/6 13:12,2018/11/6 13:16,,2018/11/6 12:45,0:11:05,0:33:15,,00,12,,,2018/11/6 12:45,2018/11/6 13:08,43410.5312543410.5472222222,#N/A,,,
-,-,12,2018/11/6 12:46,022-324-GREEN 022-325-GREEN,10282,まちかど端末（店舗から）,0,215,1,2,,2018/11/6 12:59,2018/11/6 13:04,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 13:01,2018/11/6 13:01,2018/11/6 13:15,2018/11/6 13:16,,2018/11/6 12:46,0:05:45,0:11:30,,00,12,,,2018/11/6 12:46,2018/11/6 13:04,43410.531944444443410.5444444444,#N/A,,,
-,-,12,2018/11/6 12:51,062-182-BANANA 058-846-STRAWBERRY,10283,まちかど端末（店舗から）,0,90,4,2,,2018/11/6 12:57,2018/11/6 13:04,35.445857 139.647636,ホテルモントレ横浜,35.447541 139.644914,シルク博物館,2018/11/6 12:55,2018/11/6 12:57,2018/11/6 13:00,2018/11/6 13:08,,2018/11/6 12:51,0:06:56,0:13:52,,01,06,,,2018/11/6 12:51,2018/11/6 13:04,43410.535416666743410.5444444444,#N/A,,※72行と同一人物と思われるため一番短いものを採用,
-,-,12,2018/11/6 12:55,015-668-RED,10287,乗客アプリ（地図から）,2208,832,2,1,,2018/11/6 13:01,2018/11/6 13:15,35.445857 139.647636,ホテルモントレ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/6 13:02,2018/11/6 13:02,2018/11/6 13:15,2018/11/6 13:15,,2018/11/6 12:55,0:14:01,0:14:01,,00,05,,,2018/11/6 12:55,2018/11/6 13:15,43410.538194444443410.5520833333,#N/A,,,
-,-,12,2018/11/6 12:57,071-099-ORANGE 071-102-ORANGE,10288,乗客アプリ（目的地から）,4746,271,1,2,,2018/11/6 13:00,2018/11/6 13:08,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/6 13:02,2018/11/6 13:02,2018/11/6 13:22,2018/11/6 13:22,,2018/11/6 12:57,0:07:40,0:15:20,,00,02,,,2018/11/6 12:57,2018/11/6 13:08,43410.539583333343410.5472222222,#N/A,,,
★,☆,12,2018/11/6 11:01,024-546-GREEN 024-547-GREEN 024-548-GREEN,10235,まちかど端末（店舗から）,0,300,6,3,2018/11/6 11:32,,,35.447541 139.644914,シルク博物館,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 12:00,,2018/11/6 12:16,,2018/11/6 12:00,2018/11/6 12:00,0:00:00,0:00:00,,00,00,,,2018/11/6 11:01,1900/1/0 0:00,43410.45902777780,#N/A,,,
★,☆,12,2018/11/6 11:40,054-404-STRAWBERRY,10251,乗客アプリ（地図から）,1158,289,3,1,2018/11/6 11:40,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.445783 139.642958,横浜情報文化センター,2018/11/6 12:40,,2018/11/6 12:51,,2018/11/6 12:40,2018/11/6 12:40,0:00:00,0:00:00,,00,00,,,2018/11/6 11:40,1900/1/0 0:00,43410.48611111110,#N/A,,,
★,☆,12,2018/11/6 11:54,031-828-YELLOW,10256,乗客アプリ（地図から）,3388,762,4,1,2018/11/6 11:55,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.445857 139.647636,ホテルモントレ横浜,2018/11/6 12:54,,2018/11/6 12:59,,2018/11/6 12:54,2018/11/6 12:54,0:00:00,0:00:00,,00,00,,,2018/11/6 11:54,1900/1/0 0:00,43410.49583333330,#N/A,,,
★,☆,12,2018/11/6 12:36,073-154-ORANGE 073-153-ORANGE,10276,乗客アプリ（地図から）,4825,204,8,2,2018/11/6 12:36,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 12:46,,2018/11/6 12:55,,2018/11/6 12:46,2018/11/6 12:46,0:00:00,0:00:00,,00,00,,,2018/11/6 12:36,1900/1/0 0:00,43410.5250,#N/A,,,
-,☆,12,2018/11/6 12:43,109-587-SNOW,10280,乗客アプリ（地図から）,5219,272,3,1,2018/11/6 13:00,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/6 12:57,,2018/11/6 13:08,,,2018/11/6 12:43,0:00:00,0:00:00,,00,17,,,2018/11/6 12:43,1900/1/0 0:00,43410.52986111110,#N/A,,,
-,☆,12,2018/11/6 12:54,028-137-GREEN,10285,乗客アプリ（目的地から）,4033,36,9,1,2018/11/6 13:02,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/6 13:07,,2018/11/6 13:19,,,2018/11/6 12:54,0:00:00,0:00:00,,00,12,,,2018/11/6 12:54,1900/1/0 0:00,43410.53750,#N/A,,,
★,-,13,2018/11/6 12:52,112-247-SUN 112-246-SUN,10284,乗客アプリ（地図から）,4752,404,4,2,,2018/11/6 13:00,2018/11/6 13:14,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/6 13:02,2018/11/6 13:02,2018/11/6 13:26,2018/11/6 13:27,2018/11/6 13:02,2018/11/6 13:02,0:13:46,0:27:32,244,00,00,05,05,2018/11/6 12:52,2018/11/6 13:14,43410.536111111143410.5513888889,#N/A,,※71行と同一人物と思われるため一番短いものを採用,
★,-,13,2018/11/6 12:55,167-362-CAKE,10286,乗客アプリWeb（地図から）,5268,870,10,2,,2018/11/6 13:02,2018/11/6 13:12,35.450681 139.632446,横浜桜木町ワシントンホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/6 13:05,2018/11/6 13:05,2018/11/6 13:21,2018/11/6 13:21,2018/11/6 13:05,2018/11/6 13:05,0:09:28,0:18:56,,00,00,,,2018/11/6 12:55,2018/11/6 13:12,43410.538194444443410.55,#N/A,,,
★,-,13,2018/11/6 12:59,025-645-GREEN,10289,まちかど端末（乗降ポイントから）,0,527,8,1,,2018/11/6 13:07,2018/11/6 13:08,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/6 13:09,2018/11/6 13:09,2018/11/6 13:13,2018/11/6 13:13,2018/11/6 13:08,2018/11/6 13:08,0:01:41,0:01:41,,00,00,,,2018/11/6 12:59,2018/11/6 13:08,43410.540972222243410.5472222222,#N/A,,,
-,-,13,2018/11/6 13:00,022-370-GREEN,10290,まちかど端末（店舗から）,0,595,4,1,,2018/11/6 13:04,2018/11/6 13:08,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 13:05,2018/11/6 13:05,2018/11/6 13:17,2018/11/6 13:17,,2018/11/6 13:00,0:04:35,0:04:35,,00,03,,,2018/11/6 13:00,2018/11/6 13:08,43410.541666666743410.5472222222,#N/A,,,
-,-,13,2018/11/6 13:01,114-180-SUN,10291,乗客アプリ（目的地から）,1677,256,3,1,,2018/11/6 13:04,2018/11/6 13:06,35.450447 139.635947,みなとみらい線　馬車道駅,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/6 13:06,2018/11/6 13:06,2018/11/6 13:14,2018/11/6 13:14,,2018/11/6 13:01,0:02:31,0:02:31,,00,02,,,2018/11/6 13:01,2018/11/6 13:06,43410.542361111143410.5458333333,#N/A,,,
-,-,13,2018/11/6 13:03,028-137-GREEN,10292,乗客アプリ（目的地から）,4033,708,9,1,,2018/11/6 13:04,2018/11/6 13:11,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/6 13:05,2018/11/6 13:05,2018/11/6 13:17,2018/11/6 13:17,,2018/11/6 13:03,0:07:25,0:07:25,,00,00,,,2018/11/6 13:03,2018/11/6 13:11,43410.5437543410.5493055556,#N/A,,,
-,-,13,2018/11/6 13:07,166-804-agekke 166-816-agekke,10293,まちかど端末（店舗から）,0,355,3,2,,2018/11/6 13:12,2018/11/6 13:20,35.448801 139.636702,ホテルルートイン横浜馬車道,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/6 13:14,2018/11/6 13:14,2018/11/6 13:30,2018/11/6 13:30,,2018/11/6 13:07,0:07:56,0:15:52,,00,05,,,2018/11/6 13:07,2018/11/6 13:20,43410.546527777843410.5555555556,#N/A,,,
-,-,13,2018/11/6 13:08,072-509-ORANGE,10294,乗客アプリ（目的地から）,2380,808,10,1,,2018/11/6 13:18,2018/11/6 13:27,35.443704 139.651332,ホテルメルパルク横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 13:20,2018/11/6 13:20,2018/11/6 13:34,2018/11/6 13:34,,2018/11/6 13:08,0:08:29,0:08:29,,00,10,,,2018/11/6 13:08,2018/11/6 13:27,43410.547222222243410.5604166667,#N/A,,,
-,-,13,2018/11/6 13:14,022-328-GREEN,10295,まちかど端末（店舗から）,0,841,9,1,,2018/11/6 13:15,2018/11/6 13:22,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 13:15,2018/11/6 13:15,2018/11/6 13:27,2018/11/6 13:27,,2018/11/6 13:14,0:06:49,0:06:49,,00,01,,,2018/11/6 13:14,2018/11/6 13:22,43410.551388888943410.5569444444,#N/A,,,
-,-,13,2018/11/6 13:20,005-587-BLUE 005-588-BLUE,10296,乗客アプリ（目的地から）,4388,518,6,2,,2018/11/6 13:25,2018/11/6 13:30,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/6 13:28,2018/11/6 13:28,2018/11/6 13:40,2018/11/6 13:40,,2018/11/6 13:20,0:05:13,0:10:26,,00,04,,,2018/11/6 13:20,2018/11/6 13:30,43410.555555555643410.5625,#N/A,,,
-,-,13,2018/11/6 13:24,015-225-RED,10297,乗客アプリ（目的地から）,3401,266,5,1,,2018/11/6 13:28,2018/11/6 13:40,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/6 13:26,2018/11/6 13:26,2018/11/6 13:46,2018/11/6 13:46,,2018/11/6 13:24,0:11:43,0:11:43,,02,04,,,2018/11/6 13:24,2018/11/6 13:40,43410.558333333343410.5694444444,#N/A,,,
-,-,13,2018/11/6 13:24,166-803-agekke,10298,まちかど端末（乗降ポイントから）,0,166,1,1,,2018/11/6 13:27,2018/11/6 13:31,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/6 13:27,2018/11/6 13:27,2018/11/6 13:31,2018/11/6 13:31,,2018/11/6 13:24,0:03:47,0:03:47,,00,03,,,2018/11/6 13:24,2018/11/6 13:31,43410.558333333343410.5631944444,#N/A,,,
-,-,13,2018/11/6 13:36,114-083-SUN,10301,乗客アプリ（目的地から）,1747,798,6,1,,2018/11/6 13:43,2018/11/6 13:49,35.445857 139.647636,ホテルモントレ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/6 13:44,2018/11/6 13:44,2018/11/6 13:57,2018/11/6 13:57,,2018/11/6 13:36,0:06:08,0:06:08,,00,06,,,2018/11/6 13:36,2018/11/6 13:49,43410.566666666743410.5756944444,#N/A,,,
-,-,13,2018/11/6 13:37,114-334-SUN 113-900-SUN,10302,乗客アプリ（簡単予約）,5119,213,4,2,,2018/11/6 13:41,2018/11/6 13:47,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/11/6 13:40,2018/11/6 13:40,2018/11/6 13:53,2018/11/6 13:53,,2018/11/6 13:37,0:05:48,0:11:36,,00,03,,,2018/11/6 13:37,2018/11/6 13:47,43410.567361111143410.5743055556,#N/A,,,
-,-,13,2018/11/6 13:37,167-363-CAKE,10303,乗客アプリ（簡単予約）,5280,826,2,1,,2018/11/6 13:45,2018/11/6 13:55,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/6 13:45,2018/11/6 13:46,2018/11/6 13:57,2018/11/6 14:00,,2018/11/6 13:37,0:10:07,0:10:07,,00,07,,,2018/11/6 13:37,2018/11/6 13:55,43410.567361111143410.5798611111,#N/A,,,
-,-,13,2018/11/6 13:39,024-472-GREEN 024-473-GREEN,10304,乗客アプリ（地図から）,3424,665,5,2,,2018/11/6 13:44,2018/11/6 13:56,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 13:44,2018/11/6 13:44,2018/11/6 14:02,2018/11/6 14:02,,2018/11/6 13:39,0:11:35,0:23:10,,00,05,,,2018/11/6 13:39,2018/11/6 13:56,43410.5687543410.5805555556,#N/A,,,
-,-,13,2018/11/6 13:39,025-645-GREEN,10305,乗客アプリ（地図から）,5276,517,1,1,,2018/11/6 13:46,2018/11/6 13:52,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/6 13:51,2018/11/6 13:51,2018/11/6 14:01,2018/11/6 14:01,,2018/11/6 13:39,0:05:49,0:05:49,,00,07,,,2018/11/6 13:39,2018/11/6 13:52,43410.5687543410.5777777778,#N/A,,,
-,-,13,2018/11/6 13:40,022-124-GREEN 025-648-GREEN 022-122-GREEN 022-123-GREEN 025-647-GREEN 025-646-GREEN,10306,乗客アプリ（地図から）,5282,315,6,6,,2018/11/6 13:53,2018/11/6 13:58,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/6 13:57,2018/11/6 13:57,2018/11/6 14:12,2018/11/6 14:12,,2018/11/6 13:40,0:04:57,0:29:42,,00,12,,,2018/11/6 13:40,2018/11/6 13:58,43410.569444444443410.5819444444,#N/A,,,
-,-,13,2018/11/6 13:43,028-137-GREEN,10307,乗客アプリ（目的地から）,4033,778,2,1,,2018/11/6 13:49,2018/11/6 13:59,35.453715 139.638133,横浜ワールドポーターズ,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 13:54,2018/11/6 13:54,2018/11/6 14:07,2018/11/6 14:07,,2018/11/6 13:43,0:09:37,0:09:37,,00,06,,,2018/11/6 13:43,2018/11/6 13:59,43410.571527777843410.5826388889,#N/A,,,
-,-,13,2018/11/6 13:44,071-781-ORANGE,10308,乗客アプリ（地図から）,2171,488,4,1,,2018/11/6 13:51,2018/11/6 13:56,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443659 139.650847,横浜マリンタワー,2018/11/6 13:52,2018/11/6 13:52,2018/11/6 13:59,2018/11/6 13:59,,2018/11/6 13:44,0:05:18,0:05:18,,00,06,,,2018/11/6 13:44,2018/11/6 13:56,43410.572222222243410.5805555556,#N/A,,,
-,-,13,2018/11/6 13:55,063-405-BANANA 063-404-BANANA,10309,まちかど端末（乗降ポイントから）,0,289,1,2,,2018/11/6 14:00,2018/11/6 14:06,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/6 13:58,2018/11/6 13:58,2018/11/6 14:07,2018/11/6 14:07,,2018/11/6 13:55,0:06:26,0:12:52,,01,04,,,2018/11/6 13:55,2018/11/6 14:06,43410.579861111143410.5875,#N/A,,,
-,-,13,2018/11/6 13:56,054-404-STRAWBERRY 054-401-STRAWBERRY,10311,乗客アプリ（地図から）,1158,751,7,2,,2018/11/6 14:03,2018/11/6 14:08,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443659 139.650847,横浜マリンタワー,2018/11/6 14:01,2018/11/6 14:01,2018/11/6 14:09,2018/11/6 14:09,,2018/11/6 13:56,0:05:05,0:10:10,,01,06,,,2018/11/6 13:56,2018/11/6 14:08,43410.580555555643410.5888888889,#N/A,,,
-,☆,13,2018/11/6 13:25,025-645-GREEN,10299,乗客アプリ（目的地から）,5276,255,3,1,2018/11/6 13:26,,,35.452963 139.642093,横浜赤レンガ倉庫,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/6 13:35,,2018/11/6 13:39,,,2018/11/6 13:25,0:00:00,0:00:00,,00,09,,,2018/11/6 13:25,1900/1/0 0:00,43410.55902777780,#N/A,,,
-,☆,13,2018/11/6 13:33,064-589-BANANA 064-588-BANANA,10300,まちかど端末（乗降ポイントから）,0,134,7,2,2018/11/6 13:46,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/6 13:37,,2018/11/6 13:46,,,2018/11/6 13:33,0:00:00,0:00:00,,00,13,,,2018/11/6 13:33,1900/1/0 0:00,43410.56458333330,#N/A,,,
★,-,14,2018/11/6 13:55,167-327-CAKE,10310,乗客アプリWeb（目的地から）,4622,700,8,1,,2018/11/6 14:01,2018/11/6 14:12,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/6 14:05,2018/11/6 14:05,2018/11/6 14:16,2018/11/6 14:16,2018/11/6 14:05,2018/11/6 14:05,0:11:10,0:11:10,510,00,00,07,06,2018/11/6 13:55,2018/11/6 14:12,43410.579861111143410.5916666667,#N/A,,,
★,-,14,2018/11/6 13:58,020-409-GREEN 020-410-GREEN 020-411-GREEN,10312,まちかど端末（店舗から）,0,602,6,3,,2018/11/6 14:01,2018/11/6 14:23,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/6 14:08,2018/11/6 14:08,2018/11/6 14:27,2018/11/6 14:27,2018/11/6 14:08,2018/11/6 14:08,0:21:16,1:03:48,,00,00,,,2018/11/6 13:58,2018/11/6 14:23,43410.581944444443410.5993055556,#N/A,,,
-,-,14,2018/11/6 14:02,062-844-BANANA 063-075-BANANA 071-142-ORANGE,10315,乗客アプリ（地図から）,5240,7,2,3,,2018/11/6 14:07,2018/11/6 14:12,35.456605 139.635327,横浜ベイホテル東急,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/6 14:09,2018/11/6 14:09,2018/11/6 14:21,2018/11/6 14:21,,2018/11/6 14:02,0:05:04,0:15:12,,00,04,,,2018/11/6 14:02,2018/11/6 14:12,43410.584722222243410.5916666667,肯定的,,,
-,-,14,2018/11/6 14:03,167-364-CAKE,10316,乗客アプリWeb（簡単予約）,5287,584,9,2,,2018/11/6 14:08,2018/11/6 14:15,35.450681 139.632446,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/11/6 14:11,2018/11/6 14:11,2018/11/6 14:22,2018/11/6 14:22,,2018/11/6 14:03,0:06:30,0:13:00,,00,05,,,2018/11/6 14:03,2018/11/6 14:15,43410.585416666743410.59375,肯定的,,,
★,-,14,2018/11/6 14:04,052-769-STRAWBERRY,10317,乗客アプリ（地図から）,2927,402,6,1,,2018/11/6 14:09,2018/11/6 14:15,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/6 14:14,2018/11/6 14:14,2018/11/6 14:23,2018/11/6 14:23,2018/11/6 14:14,2018/11/6 14:14,0:06:15,0:06:15,,00,00,,,2018/11/6 14:04,2018/11/6 14:15,43410.586111111143410.59375,肯定的,,,
-,-,14,2018/11/6 14:05,166-793-agekke,10318,乗客アプリ（目的地から）,3945,599,4,1,,2018/11/6 14:15,2018/11/6 14:26,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443659 139.650847,横浜マリンタワー,2018/11/6 14:22,2018/11/6 14:22,2018/11/6 14:40,2018/11/6 14:40,,2018/11/6 14:05,0:10:58,0:10:58,,00,10,,,2018/11/6 14:05,2018/11/6 14:26,43410.586805555643410.6013888889,#N/A,,,
-,-,14,2018/11/6 14:09,166-799-agekke,10319,乗客アプリ（地図から）,4734,590,5,1,,2018/11/6 14:23,2018/11/6 14:42,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/6 14:26,2018/11/6 14:26,2018/11/6 14:42,2018/11/6 14:42,,2018/11/6 14:09,0:19:16,0:19:16,,00,14,,,2018/11/6 14:09,2018/11/6 14:42,43410.589583333343410.6125,#N/A,,,
-,-,14,2018/11/6 14:09,022-324-GREEN 022-325-GREEN,10320,まちかど端末（店舗から）,0,130,1,2,,2018/11/6 14:19,2018/11/6 14:22,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/6 14:20,2018/11/6 14:20,2018/11/6 14:28,2018/11/6 14:28,,2018/11/6 14:09,0:03:46,0:07:32,,00,09,,,2018/11/6 14:09,2018/11/6 14:22,43410.589583333343410.5986111111,#N/A,,,
-,-,14,2018/11/6 14:09,064-527-BANANA,10321,乗客アプリ（目的地から）,2584,35,7,1,,2018/11/6 14:19,2018/11/6 14:25,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/6 14:22,2018/11/6 14:22,2018/11/6 14:33,2018/11/6 14:33,,2018/11/6 14:09,0:06:08,0:06:08,,00,09,,,2018/11/6 14:09,2018/11/6 14:25,43410.589583333343410.6006944444,#N/A,,,
-,-,14,2018/11/6 14:14,015-209-RED 015-191-RED,10323,乗客アプリ（地図から）,4708,687,8,2,,2018/11/6 14:24,2018/11/6 14:38,35.441002 139.650809,横浜元町ショッピングストリート,35.456605 139.635327,横浜ベイホテル東急,2018/11/6 14:21,2018/11/6 14:21,2018/11/6 14:44,2018/11/6 14:44,,2018/11/6 14:14,0:13:11,0:26:22,,03,10,,,2018/11/6 14:14,2018/11/6 14:38,43410.593055555643410.6097222222,#N/A,,,
-,-,14,2018/11/6 14:17,063-114-BANANA 063-113-BANANA,10324,まちかど端末（店舗から）,0,517,2,2,,2018/11/6 14:19,2018/11/6 14:25,35.452963 139.642093,横浜赤レンガ倉庫,35.445857 139.647636,ホテルモントレ横浜,2018/11/6 14:20,2018/11/6 14:20,2018/11/6 14:29,2018/11/6 14:29,,2018/11/6 14:17,0:06:00,0:12:00,,00,01,,,2018/11/6 14:17,2018/11/6 14:25,43410.595138888943410.6006944444,#N/A,,,
-,-,14,2018/11/6 14:19,054-404-STRAWBERRY 054-401-STRAWBERRY,10325,乗客アプリ（地図から）,1158,884,9,2,,2018/11/6 14:27,2018/11/6 14:35,35.443659 139.650847,横浜マリンタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/6 14:29,2018/11/6 14:29,2018/11/6 14:43,2018/11/6 14:43,,2018/11/6 14:19,0:08:29,0:16:58,,00,08,,,2018/11/6 14:19,2018/11/6 14:35,43410.596527777843410.6076388889,#N/A,,,
